job_id,job_title,company_size,company_industry,country,remote_type,experience_level,years_experience,education_level,skills_python,skills_sql,skills_ml,skills_deep_learning,skills_cloud,salary,job_posting_month,job_posting_year,hiring_urgency,job_openings
6448,AI Engineer,Startup,Education,Canada,Remote,Senior,8,Master,1,1,0,0,1,148577,3,2021,Medium,2
6449,Business Analyst,Startup,Technology,Australia,Hybrid,Mid,13,Master,0,0,1,1,1,116433,7,2026,High,6
6450,Data Scientist,MNC,Education,Australia,Remote,Entry,10,Master,0,1,1,1,0,95461,5,2025,High,1
6451,Data Analyst,Enterprise,Retail,Germany,Remote,Mid,6,Bachelor,1,0,1,0,1,100811,7,2026,High,8
6452,Machine Learning Engineer,MNC,Healthcare,Singapore,Hybrid,Senior,4,Master,1,1,0,1,0,171398,7,2025,Low,1
6453,Data Engineer,Startup,Technology,Australia,Hybrid,Mid,1,Bachelor,1,0,0,0,0,73401,12,2025,Low,3
6454,Machine Learning Engineer,Enterprise,E-commerce,USA,Onsite,Senior,14,Master,1,1,1,0,0,156805,1,2025,Medium,2
6455,Data Scientist,Enterprise,Retail,India,Onsite,Senior,1,Master,0,1,0,0,1,112684,10,2022,High,7
6456,Data Scientist,Enterprise,Healthcare,Australia,Onsite,Entry,6,Master,0,0,1,1,0,80487,6,2021,High,6
6457,Data Scientist,Startup,Healthcare,UK,Hybrid,Senior,13,PhD,0,0,1,1,0,133623,8,2020,High,3
6458,Data Analyst,Medium,Healthcare,Singapore,Onsite,Mid,13,PhD,0,0,1,0,1,102269,5,2021,Medium,1
6459,Machine Learning Engineer,Startup,Finance,UK,Hybrid,Senior,0,Bachelor,1,1,1,1,0,171637,1,2020,High,2
6460,Data Scientist,MNC,Finance,Singapore,Remote,Mid,5,Master,0,0,1,1,0,122748,6,2020,High,9
6461,Data Analyst,Startup,Technology,USA,Hybrid,Entry,13,Master,0,1,1,0,1,75376,2,2022,Medium,6
6462,Data Analyst,MNC,Technology,India,Hybrid,Mid,4,Master,1,1,0,1,1,119488,1,2022,Low,3
6463,Machine Learning Engineer,Enterprise,Education,Canada,Remote,Entry,11,Master,1,1,0,1,1,114351,2,2026,Medium,5
6464,Business Analyst,MNC,Education,Canada,Remote,Senior,8,Bachelor,0,0,0,1,1,141670,5,2024,Medium,2
6465,Data Scientist,Medium,Technology,Canada,Onsite,Mid,0,Master,1,1,1,1,0,100984,9,2024,High,1
6466,Data Scientist,Enterprise,E-commerce,UK,Remote,Entry,2,PhD,1,0,0,1,0,65182,3,2022,Low,2
6467,Business Analyst,Enterprise,Technology,India,Onsite,Senior,0,Bachelor,1,0,1,1,1,138542,9,2024,High,9
6468,Business Analyst,Enterprise,E-commerce,India,Hybrid,Entry,7,Master,0,0,1,1,1,89683,6,2022,High,8
6469,Machine Learning Engineer,Startup,Education,USA,Remote,Senior,14,Master,1,1,0,0,0,139731,4,2025,High,8
6470,Business Analyst,MNC,Technology,USA,Hybrid,Senior,1,PhD,0,0,1,0,0,131145,7,2022,Low,1
6471,Data Engineer,Enterprise,E-commerce,Australia,Hybrid,Mid,8,PhD,1,0,1,1,1,119678,8,2024,High,5
6472,Business Analyst,MNC,Healthcare,Australia,Remote,Senior,3,Master,0,0,0,0,1,125397,11,2025,Low,2
6473,Business Analyst,Startup,Healthcare,UK,Hybrid,Entry,7,Master,0,1,0,1,0,69858,3,2026,Low,2
6474,Machine Learning Engineer,Startup,Healthcare,Canada,Onsite,Entry,6,PhD,1,0,1,0,1,116111,8,2025,Low,1
6475,Data Analyst,Startup,Finance,USA,Hybrid,Entry,4,Bachelor,1,0,0,0,0,48629,10,2024,Low,1
6476,Machine Learning Engineer,Medium,E-commerce,Australia,Remote,Senior,6,Bachelor,0,0,0,0,1,154188,11,2025,High,9
6477,Data Scientist,Startup,Education,Singapore,Remote,Entry,8,PhD,0,1,1,1,1,93802,7,2025,High,3
6478,Data Engineer,Startup,Retail,Singapore,Remote,Entry,12,Master,0,0,0,1,0,67330,9,2024,High,7
6479,Data Analyst,Medium,Technology,India,Onsite,Mid,14,Bachelor,1,0,1,1,0,105564,8,2024,High,2
6480,Data Analyst,MNC,Healthcare,India,Remote,Mid,13,Bachelor,0,1,0,0,0,99237,8,2021,Medium,1
6481,Machine Learning Engineer,MNC,Retail,Singapore,Hybrid,Senior,6,Bachelor,0,1,1,1,1,202425,6,2024,High,7
6482,Data Analyst,Startup,E-commerce,Germany,Remote,Mid,4,Bachelor,0,0,0,0,0,76254,6,2022,Low,3
6483,Data Scientist,Medium,E-commerce,Canada,Remote,Mid,9,Master,1,1,1,1,1,115411,8,2023,High,5
6484,Business Analyst,Startup,Technology,USA,Onsite,Entry,3,Bachelor,0,1,0,0,0,45994,6,2021,High,7
6485,AI Engineer,Medium,Finance,Germany,Onsite,Entry,2,PhD,1,1,1,0,0,100322,4,2022,Low,3
6486,Data Engineer,MNC,Healthcare,Canada,Hybrid,Mid,4,Bachelor,0,1,1,0,0,107093,11,2025,High,7
6487,Data Scientist,MNC,Retail,Australia,Remote,Senior,0,PhD,1,1,0,0,1,133353,3,2022,High,8
6488,Data Engineer,Startup,Finance,Canada,Onsite,Mid,12,Master,1,1,0,0,1,86504,11,2025,Medium,4
6489,Machine Learning Engineer,Enterprise,Technology,India,Onsite,Entry,8,PhD,1,0,0,1,1,113225,4,2020,High,8
6490,Data Analyst,Startup,Technology,India,Onsite,Entry,10,Master,1,0,0,0,0,47826,9,2025,Medium,1
6491,Machine Learning Engineer,Medium,Finance,USA,Remote,Entry,0,Master,1,0,0,1,1,113736,9,2022,Low,2
6492,Data Engineer,Startup,Technology,India,Hybrid,Mid,12,PhD,0,1,0,1,1,97112,8,2024,High,7
6493,Business Analyst,Startup,Healthcare,Canada,Remote,Senior,9,Bachelor,0,1,0,0,0,104227,7,2026,High,8
6494,Machine Learning Engineer,MNC,Healthcare,Canada,Hybrid,Entry,3,PhD,1,1,1,1,1,153838,2,2026,High,4
6495,Data Analyst,MNC,E-commerce,Australia,Remote,Entry,0,PhD,0,0,1,1,0,100333,4,2022,High,8
6496,Business Analyst,Medium,Finance,Germany,Remote,Entry,10,PhD,0,1,0,0,0,46854,6,2022,High,9
6497,Data Scientist,MNC,Technology,Canada,Hybrid,Senior,12,Bachelor,0,0,0,0,0,120923,8,2022,Medium,6
6498,Business Analyst,MNC,Healthcare,Germany,Remote,Mid,8,Bachelor,0,1,1,1,0,121589,4,2020,High,8
6499,Data Analyst,MNC,Healthcare,USA,Onsite,Mid,0,PhD,1,0,1,0,0,107886,6,2024,Low,4
6500,AI Engineer,Enterprise,Technology,Germany,Onsite,Senior,12,Master,0,1,0,0,1,153506,9,2024,Medium,3
6501,Machine Learning Engineer,MNC,Finance,USA,Remote,Senior,14,Bachelor,0,0,0,0,1,167380,8,2023,Medium,2
6502,AI Engineer,Startup,Retail,Singapore,Remote,Senior,11,Master,0,1,1,1,1,181645,1,2020,High,9
6503,Machine Learning Engineer,Enterprise,Technology,USA,Hybrid,Entry,8,PhD,0,1,1,0,1,111877,8,2026,Medium,6
6504,Data Scientist,Startup,Retail,Australia,Onsite,Entry,13,Bachelor,1,0,1,0,1,71070,6,2024,High,7
6505,Machine Learning Engineer,Startup,E-commerce,Singapore,Onsite,Entry,2,PhD,0,1,1,1,1,125284,8,2022,High,2
6506,Data Engineer,Startup,Retail,Germany,Hybrid,Mid,11,PhD,0,1,1,1,1,119507,8,2023,High,9
6507,Data Engineer,MNC,E-commerce,Australia,Hybrid,Entry,6,Bachelor,1,1,1,0,1,92244,6,2026,Low,1
6508,Machine Learning Engineer,Startup,Healthcare,Singapore,Onsite,Senior,5,Bachelor,1,0,0,0,1,148235,3,2024,Low,2
6509,Data Engineer,Enterprise,E-commerce,India,Onsite,Entry,2,PhD,0,1,1,0,1,70945,3,2022,High,9
6510,Data Scientist,MNC,Retail,Canada,Hybrid,Mid,5,Master,0,1,1,0,0,110646,1,2025,Low,1
6511,Machine Learning Engineer,MNC,Education,Singapore,Remote,Entry,1,PhD,1,0,1,0,1,135979,5,2023,Low,4
6512,Business Analyst,Medium,Healthcare,Canada,Onsite,Senior,4,Master,1,0,0,0,1,107716,11,2025,High,7
6513,Data Analyst,Startup,Retail,USA,Onsite,Entry,9,Master,0,1,0,0,0,52725,8,2022,Medium,4
6514,Business Analyst,Enterprise,Healthcare,UK,Hybrid,Senior,2,Master,0,1,0,1,1,122849,9,2023,High,8
6515,Data Analyst,Medium,Retail,UK,Remote,Senior,8,PhD,1,1,0,0,0,96645,5,2020,Medium,6
6516,Data Scientist,Medium,Technology,Australia,Onsite,Entry,5,PhD,0,0,1,1,1,91028,2,2020,High,6
6517,Machine Learning Engineer,Medium,Technology,Canada,Onsite,Mid,1,Bachelor,1,0,0,0,0,119706,6,2022,Low,3
6518,Machine Learning Engineer,Startup,Healthcare,Australia,Remote,Senior,4,PhD,0,0,0,0,1,148778,11,2023,High,9
6519,Data Analyst,Startup,Technology,India,Hybrid,Entry,14,Bachelor,0,1,1,1,1,92868,7,2022,High,6
6520,Machine Learning Engineer,MNC,Education,Canada,Hybrid,Senior,9,Bachelor,1,0,0,1,0,176281,6,2023,Medium,1
6521,Business Analyst,Enterprise,E-commerce,India,Remote,Senior,13,Master,0,0,0,1,1,123547,4,2022,Medium,1
6522,Data Engineer,Startup,Education,Singapore,Hybrid,Senior,9,Bachelor,0,0,1,0,0,113087,5,2025,Medium,6
6523,Data Engineer,Medium,E-commerce,Canada,Remote,Entry,0,Master,1,0,1,0,0,64009,1,2023,Low,6
6524,Data Engineer,Enterprise,Finance,UK,Hybrid,Mid,4,PhD,1,1,0,0,0,72740,4,2020,Low,5
6525,Machine Learning Engineer,MNC,Retail,Germany,Onsite,Mid,10,PhD,0,0,0,1,0,150179,6,2020,Medium,4
6526,Data Scientist,Medium,Finance,Singapore,Remote,Mid,14,Bachelor,1,0,1,0,1,104273,10,2023,Medium,2
6527,Data Scientist,Enterprise,Finance,Canada,Remote,Senior,14,Master,1,0,1,0,0,116764,8,2026,Medium,6
6528,Data Analyst,Enterprise,Healthcare,Australia,Onsite,Mid,12,PhD,0,0,0,1,0,93604,6,2025,Medium,1
6529,Machine Learning Engineer,Medium,Education,Australia,Onsite,Entry,8,Master,1,1,0,1,1,116778,7,2023,Medium,1
6530,Machine Learning Engineer,MNC,E-commerce,Australia,Hybrid,Mid,6,Master,0,1,0,1,0,150502,3,2022,High,7
6531,Business Analyst,MNC,E-commerce,Canada,Hybrid,Entry,5,Bachelor,1,1,1,0,0,84640,11,2022,High,8
6532,Data Engineer,MNC,Education,Australia,Hybrid,Mid,6,PhD,0,1,0,1,1,123430,9,2024,Low,3
6533,Data Engineer,Startup,Technology,Germany,Onsite,Mid,13,Master,1,1,1,1,1,113866,9,2023,High,3
6534,AI Engineer,Startup,Retail,Canada,Onsite,Senior,14,Master,1,0,0,0,0,135504,11,2023,Medium,1
6535,Business Analyst,Enterprise,Technology,USA,Onsite,Entry,1,Bachelor,0,0,0,0,0,52706,2,2026,High,8
6536,Data Scientist,Medium,Retail,USA,Onsite,Mid,0,Bachelor,0,1,1,1,0,100315,5,2021,High,3
6537,Data Scientist,Startup,E-commerce,UK,Onsite,Mid,5,Master,1,0,0,0,1,84231,11,2021,Low,4
6538,Data Analyst,Medium,E-commerce,Australia,Hybrid,Senior,12,Master,1,1,0,1,0,114107,9,2023,High,7
6539,Machine Learning Engineer,Enterprise,Retail,UK,Remote,Entry,8,Master,0,0,1,1,0,116646,12,2024,High,9
6540,AI Engineer,MNC,Education,USA,Hybrid,Mid,2,Master,1,0,0,1,1,159387,9,2024,Low,2
6541,Data Analyst,Enterprise,Technology,UK,Onsite,Entry,5,Master,1,1,0,0,1,59358,2,2025,High,7
6542,Data Scientist,MNC,Technology,USA,Hybrid,Entry,9,Master,1,1,1,1,1,106076,3,2024,High,3
6543,Data Analyst,Enterprise,Education,Canada,Remote,Senior,5,Master,0,1,1,0,1,127157,2,2021,Low,3
6544,Data Engineer,Enterprise,Education,USA,Remote,Entry,0,Master,1,1,0,0,0,48405,11,2021,Low,6
6545,AI Engineer,Enterprise,Finance,Germany,Hybrid,Mid,5,PhD,1,0,0,0,1,125941,11,2020,Low,5
6546,AI Engineer,Enterprise,E-commerce,Australia,Remote,Mid,1,Bachelor,1,1,0,1,0,127416,7,2024,High,9
6547,Data Scientist,Startup,Technology,USA,Hybrid,Senior,8,Master,0,1,0,1,0,110945,9,2024,Medium,5
6548,Data Engineer,Enterprise,Technology,Australia,Remote,Mid,4,Master,1,0,0,1,1,103558,7,2026,Low,2
6549,Business Analyst,MNC,Finance,USA,Onsite,Senior,9,PhD,0,0,1,0,1,143744,1,2022,Medium,5
6550,Data Scientist,Enterprise,E-commerce,Germany,Onsite,Mid,14,Bachelor,0,0,0,1,1,99004,6,2023,Medium,4
6551,Data Engineer,Medium,E-commerce,Australia,Hybrid,Mid,7,Bachelor,1,1,1,0,1,102450,4,2024,High,7
6552,Data Analyst,Enterprise,Retail,USA,Hybrid,Entry,0,PhD,1,0,1,0,1,73858,4,2021,Low,2
6553,AI Engineer,Enterprise,Education,UK,Remote,Senior,6,Master,1,0,0,1,0,156460,11,2021,High,9
6554,Data Engineer,Medium,Education,Singapore,Onsite,Entry,3,Bachelor,0,0,1,0,0,63667,4,2021,Low,1
6555,Data Scientist,MNC,E-commerce,India,Onsite,Senior,14,Bachelor,1,0,0,0,1,133007,8,2022,Medium,3
6556,Business Analyst,MNC,E-commerce,Singapore,Remote,Entry,10,Bachelor,1,1,1,1,0,96309,11,2026,High,7
6557,Data Engineer,Enterprise,Education,India,Onsite,Senior,3,Master,0,1,1,1,0,131492,6,2023,High,4
6558,Data Engineer,Startup,Technology,Germany,Remote,Mid,0,Master,0,1,1,1,1,118831,12,2024,High,8
6559,Business Analyst,MNC,E-commerce,USA,Onsite,Senior,6,PhD,0,0,1,0,0,133201,3,2024,High,8
6560,Machine Learning Engineer,Startup,Education,UK,Remote,Entry,14,Master,1,1,1,0,1,112810,8,2020,High,7
6561,Data Engineer,Startup,Finance,Canada,Onsite,Senior,2,PhD,0,0,0,0,1,111524,2,2024,Low,4
6562,Data Scientist,Medium,Technology,USA,Remote,Mid,13,PhD,1,0,0,1,0,93832,1,2020,Medium,2
6563,Business Analyst,Medium,Technology,USA,Hybrid,Senior,8,PhD,1,1,1,0,0,110920,2,2025,High,7
6564,Data Analyst,Medium,Technology,India,Remote,Entry,7,Master,0,1,1,1,1,87065,1,2026,High,1
6565,Data Analyst,Startup,Retail,UK,Onsite,Mid,1,PhD,0,0,0,1,1,101456,6,2026,High,9
6566,Data Scientist,Enterprise,Healthcare,Singapore,Remote,Mid,9,PhD,1,1,1,1,0,107651,7,2021,High,8
6567,Machine Learning Engineer,Enterprise,E-commerce,Canada,Hybrid,Entry,8,PhD,0,0,0,1,0,102376,2,2026,High,7
6568,Machine Learning Engineer,Enterprise,E-commerce,UK,Remote,Mid,13,PhD,0,1,0,0,1,125992,11,2022,Medium,1
6569,Data Analyst,Medium,E-commerce,Canada,Onsite,Entry,6,Bachelor,1,0,0,1,1,70848,11,2026,Low,3
6570,AI Engineer,Startup,Finance,Australia,Hybrid,Entry,13,Master,0,0,1,0,0,109621,6,2024,Medium,5
6571,Business Analyst,Startup,Retail,Canada,Remote,Entry,6,Bachelor,1,0,1,1,0,76309,2,2025,High,2
6572,Data Scientist,Medium,Retail,Singapore,Remote,Mid,2,Master,1,0,0,0,1,81109,4,2020,Low,3
6573,Data Scientist,Startup,Retail,Singapore,Onsite,Entry,5,PhD,1,1,1,0,0,69912,2,2020,Low,4
6574,Business Analyst,Medium,E-commerce,Canada,Onsite,Entry,14,Master,0,0,1,1,0,75987,1,2021,High,8
6575,AI Engineer,Enterprise,Healthcare,India,Remote,Entry,10,Bachelor,1,1,1,0,1,114691,1,2026,High,9
6576,Data Scientist,MNC,Technology,Germany,Hybrid,Entry,2,PhD,1,0,1,1,1,107850,3,2024,High,7
6577,Business Analyst,Enterprise,Technology,Canada,Hybrid,Entry,11,PhD,1,0,0,0,1,63228,12,2023,Medium,1
6578,Business Analyst,Startup,Education,UK,Onsite,Senior,4,Bachelor,0,0,0,0,1,110928,10,2026,Low,2
6579,Data Analyst,Enterprise,E-commerce,USA,Hybrid,Entry,14,Master,1,0,0,0,0,51921,6,2023,Medium,5
6580,Data Analyst,Medium,Technology,Canada,Onsite,Mid,3,Master,1,1,0,1,1,104864,9,2021,Low,2
6581,Machine Learning Engineer,Enterprise,Finance,Canada,Onsite,Senior,0,Master,1,0,0,0,0,140956,6,2023,High,8
6582,Data Analyst,Enterprise,Healthcare,India,Hybrid,Entry,14,Master,0,0,1,1,0,76502,1,2021,High,4
6583,Machine Learning Engineer,MNC,Technology,UK,Onsite,Senior,4,Bachelor,0,1,1,1,0,193842,2,2026,High,3
6584,Machine Learning Engineer,Enterprise,Technology,India,Hybrid,Senior,7,Master,1,1,1,1,1,178178,9,2024,High,8
6585,AI Engineer,Enterprise,Technology,Singapore,Remote,Senior,10,Master,0,1,0,0,1,148519,9,2020,High,8
6586,Business Analyst,Startup,E-commerce,Singapore,Remote,Entry,11,PhD,1,1,1,1,0,76291,8,2024,High,1
6587,Data Engineer,Enterprise,Technology,UK,Hybrid,Mid,5,Master,0,1,0,1,1,99718,2,2020,High,8
6588,Machine Learning Engineer,Enterprise,Retail,UK,Hybrid,Entry,14,Bachelor,1,1,1,0,0,104401,8,2021,Medium,3
6589,Business Analyst,Startup,Finance,Canada,Remote,Senior,7,Master,0,0,1,1,1,143188,2,2022,High,6
6590,Data Engineer,MNC,Finance,Canada,Remote,Mid,11,Bachelor,0,0,1,0,1,116950,2,2024,High,7
6591,Machine Learning Engineer,MNC,Retail,India,Remote,Entry,2,PhD,0,0,0,1,0,121242,4,2020,Low,5
6592,AI Engineer,Startup,Finance,Canada,Remote,Entry,7,Bachelor,0,1,1,0,0,105229,5,2021,High,7
6593,AI Engineer,Medium,Finance,Singapore,Remote,Entry,5,Bachelor,1,0,0,0,1,102332,5,2026,Low,6
6594,Business Analyst,MNC,Finance,Australia,Hybrid,Mid,9,PhD,0,0,0,0,0,90196,6,2024,Medium,6
6595,Data Scientist,Medium,Education,Singapore,Hybrid,Senior,5,PhD,1,0,1,0,0,115355,12,2025,Low,5
6596,AI Engineer,Startup,Healthcare,Germany,Hybrid,Senior,1,Master,1,0,0,0,0,142350,9,2023,Low,5
6597,Business Analyst,Startup,Finance,USA,Onsite,Entry,2,PhD,0,1,1,1,1,92255,12,2026,High,9
6598,Data Analyst,Startup,Technology,USA,Onsite,Mid,4,PhD,1,0,0,1,0,93307,3,2025,Low,5
6599,Data Analyst,Startup,E-commerce,UK,Onsite,Entry,2,Bachelor,1,1,0,1,1,76795,8,2020,Low,6
6600,Machine Learning Engineer,Enterprise,Technology,UK,Remote,Mid,3,PhD,1,0,0,1,0,125137,9,2021,Low,6
6601,Machine Learning Engineer,Medium,Healthcare,Germany,Remote,Entry,9,Master,0,1,0,1,1,117555,6,2026,Medium,2
6602,AI Engineer,Enterprise,E-commerce,India,Remote,Mid,4,Master,1,0,0,0,0,117898,9,2024,Low,5
6603,Data Engineer,Medium,Finance,UK,Onsite,Entry,7,Bachelor,0,1,1,0,1,76782,10,2025,Low,2
6604,Machine Learning Engineer,Medium,Finance,USA,Onsite,Mid,2,PhD,1,0,1,1,0,149824,4,2025,High,4
6605,Data Engineer,Startup,Education,Singapore,Remote,Mid,2,Bachelor,0,1,0,0,0,76569,9,2020,Low,3
6606,Data Scientist,Enterprise,Technology,Canada,Remote,Entry,10,PhD,1,0,1,1,0,84625,9,2020,High,5
6607,Data Analyst,Enterprise,Healthcare,Canada,Onsite,Entry,1,PhD,0,1,0,0,0,45303,1,2025,Low,1
6608,Data Analyst,MNC,Finance,Canada,Remote,Senior,7,Bachelor,1,1,1,1,1,155557,7,2025,High,6
6609,Data Analyst,Enterprise,E-commerce,Singapore,Hybrid,Senior,11,Bachelor,1,0,0,0,1,108031,7,2020,Medium,3
6610,AI Engineer,Enterprise,Technology,Germany,Remote,Entry,1,PhD,0,1,1,1,0,116046,8,2024,High,5
6611,AI Engineer,Enterprise,Technology,Canada,Hybrid,Entry,0,Master,1,1,1,0,1,116963,6,2025,Low,1
6612,Data Engineer,Medium,Finance,Germany,Remote,Entry,11,PhD,1,1,1,0,1,72624,4,2020,High,7
6613,Data Engineer,Medium,Healthcare,India,Remote,Senior,13,PhD,0,0,0,0,1,109240,10,2024,Medium,1
6614,Data Engineer,Enterprise,Retail,USA,Hybrid,Mid,11,Master,0,0,0,1,0,94269,6,2020,High,9
6615,Data Engineer,Startup,Retail,Canada,Onsite,Senior,14,Bachelor,0,0,0,0,1,107052,8,2024,Medium,2
6616,AI Engineer,Enterprise,Education,Australia,Remote,Senior,2,PhD,1,0,1,0,1,169814,7,2026,Low,1
6617,Business Analyst,Enterprise,E-commerce,Australia,Hybrid,Mid,10,Bachelor,1,0,1,1,1,113082,1,2025,High,6
6618,Data Engineer,Startup,E-commerce,USA,Remote,Entry,0,PhD,1,0,1,0,0,61222,5,2021,Low,2
6619,AI Engineer,Enterprise,Education,Singapore,Hybrid,Mid,4,Master,0,1,1,0,0,127879,6,2020,Low,6
6620,Data Engineer,Medium,Healthcare,India,Remote,Senior,13,PhD,0,1,0,1,0,111295,4,2020,High,7
6621,Data Scientist,Startup,Technology,Germany,Remote,Senior,12,Master,1,0,0,1,1,124256,2,2020,Medium,5
6622,Data Analyst,MNC,Finance,India,Remote,Mid,3,Master,0,1,1,1,0,122419,7,2025,High,8
6623,Data Engineer,Enterprise,Finance,Singapore,Remote,Entry,3,PhD,0,0,0,1,1,74254,12,2023,Low,5
6624,Machine Learning Engineer,Medium,Technology,Australia,Hybrid,Entry,12,Master,0,0,0,1,1,112979,1,2024,High,7
6625,Data Engineer,Medium,Education,Germany,Hybrid,Senior,4,Master,1,1,0,0,0,103509,8,2022,Low,3
6626,AI Engineer,MNC,Technology,USA,Remote,Entry,13,Bachelor,0,1,0,1,0,120786,9,2021,High,7
6627,Data Analyst,Startup,Education,UK,Onsite,Entry,13,PhD,0,1,1,1,0,79400,6,2022,High,5
6628,Data Engineer,Medium,Finance,Australia,Remote,Senior,7,Bachelor,1,0,0,1,1,120624,6,2026,High,9
6629,Data Engineer,MNC,Healthcare,Canada,Onsite,Mid,8,PhD,1,1,0,1,1,116367,1,2022,High,9
6630,Machine Learning Engineer,Medium,Retail,Canada,Remote,Mid,1,PhD,0,0,1,0,1,138491,8,2025,Low,4
6631,Machine Learning Engineer,Enterprise,Finance,Canada,Hybrid,Senior,9,Bachelor,0,0,0,1,1,163499,4,2023,Medium,6
6632,Machine Learning Engineer,Startup,Healthcare,Germany,Hybrid,Entry,6,Bachelor,1,0,1,1,0,121817,3,2025,High,8
6633,Machine Learning Engineer,MNC,Retail,Australia,Remote,Senior,2,Master,1,1,0,0,0,160764,7,2025,High,7
6634,Business Analyst,Startup,Education,Canada,Onsite,Entry,4,Bachelor,0,0,0,1,0,60093,7,2022,Low,5
6635,Business Analyst,Enterprise,Education,Germany,Remote,Entry,5,Master,1,1,0,1,0,66113,11,2024,Low,6
6636,Business Analyst,Medium,Technology,Germany,Hybrid,Mid,4,Master,0,1,1,0,0,94887,1,2021,Low,6
6637,Machine Learning Engineer,Startup,Healthcare,India,Remote,Mid,3,PhD,1,0,1,1,1,159047,11,2021,High,8
6638,Data Scientist,Startup,Finance,USA,Hybrid,Senior,7,Bachelor,1,1,0,0,0,102841,8,2021,Low,2
6639,Machine Learning Engineer,Startup,Finance,UK,Onsite,Entry,14,Bachelor,0,1,1,1,1,131412,2,2024,High,4
6640,Data Analyst,Startup,Finance,Canada,Hybrid,Senior,13,PhD,1,1,0,0,0,104419,3,2024,Medium,3
6641,Data Engineer,MNC,Healthcare,UK,Onsite,Senior,4,PhD,1,0,0,0,1,133098,2,2022,Low,2
6642,Data Scientist,MNC,Retail,Australia,Onsite,Entry,6,Bachelor,1,1,0,1,0,84658,4,2020,Low,6
6643,Business Analyst,Medium,E-commerce,USA,Hybrid,Senior,5,PhD,1,1,0,0,1,110944,1,2025,Low,3
6644,Data Scientist,Medium,E-commerce,UK,Remote,Senior,11,Master,1,1,0,0,0,98664,1,2020,Medium,6
6645,Machine Learning Engineer,MNC,Education,UK,Remote,Senior,3,Bachelor,1,0,0,0,1,172457,6,2020,Low,5
6646,Business Analyst,Startup,Finance,Singapore,Onsite,Senior,5,PhD,0,0,0,1,1,123974,3,2021,Low,5
6647,Data Analyst,Startup,Healthcare,Australia,Remote,Mid,0,PhD,0,0,1,1,0,106747,11,2021,High,6
6648,Machine Learning Engineer,MNC,Retail,Germany,Hybrid,Entry,11,Master,0,1,0,0,1,121628,5,2025,High,8
6649,AI Engineer,Medium,Retail,Germany,Onsite,Entry,8,Master,0,0,1,0,1,116098,12,2026,Medium,3
6650,Machine Learning Engineer,MNC,Retail,Australia,Hybrid,Senior,2,Master,0,0,0,1,0,170230,7,2020,High,7
6651,AI Engineer,Startup,Technology,Singapore,Hybrid,Mid,9,Bachelor,1,1,0,1,0,129962,3,2025,Medium,3
6652,Business Analyst,Medium,Finance,Canada,Onsite,Mid,4,Bachelor,1,1,1,0,1,102566,8,2024,High,8
6653,AI Engineer,MNC,Finance,Singapore,Remote,Mid,5,PhD,0,0,0,1,0,153820,5,2021,Low,4
6654,AI Engineer,Enterprise,Retail,Australia,Onsite,Mid,11,Master,0,1,0,0,0,115602,10,2026,Medium,3
6655,Business Analyst,Medium,Finance,USA,Remote,Entry,7,Master,1,0,1,0,1,72631,1,2026,Low,3
6656,Machine Learning Engineer,MNC,Retail,Australia,Onsite,Entry,3,PhD,1,1,1,1,0,141422,4,2023,High,7
6657,Business Analyst,MNC,Education,USA,Remote,Entry,1,Master,1,0,1,1,1,108981,8,2025,High,7
6658,Machine Learning Engineer,Startup,Retail,Germany,Onsite,Entry,1,Master,0,1,1,0,0,103831,7,2026,Low,3
6659,Business Analyst,MNC,Education,Australia,Onsite,Mid,7,PhD,1,1,1,1,1,130932,7,2022,High,4
6660,Business Analyst,Startup,Finance,Canada,Remote,Senior,6,Bachelor,0,1,1,1,1,141976,1,2021,High,2
6661,Data Scientist,Medium,Retail,UK,Onsite,Senior,10,Master,1,0,0,1,1,129338,4,2025,Medium,3
6662,Data Scientist,Startup,Finance,Canada,Hybrid,Mid,11,Master,0,1,0,1,0,93388,8,2026,Medium,6
6663,Data Scientist,Enterprise,E-commerce,USA,Hybrid,Senior,11,Bachelor,0,1,1,0,0,113348,3,2021,Medium,6
6664,Machine Learning Engineer,Medium,Healthcare,India,Remote,Senior,4,Master,0,1,1,0,1,162725,1,2024,High,7
6665,Machine Learning Engineer,Startup,Finance,India,Onsite,Entry,1,Bachelor,0,1,0,1,1,116249,4,2023,High,7
6666,Business Analyst,Startup,Healthcare,Singapore,Hybrid,Senior,11,Master,0,1,1,0,1,124874,11,2025,Medium,5
6667,Data Engineer,Enterprise,Education,UK,Onsite,Entry,1,Master,1,0,0,1,1,71736,3,2026,High,7
6668,Business Analyst,Enterprise,Retail,UK,Remote,Mid,4,Master,0,1,1,0,0,86857,8,2024,Low,6
6669,AI Engineer,Enterprise,Retail,Singapore,Remote,Mid,2,PhD,1,1,1,1,0,144519,3,2025,High,6
6670,Data Analyst,Startup,Finance,Singapore,Remote,Mid,5,Bachelor,0,1,0,0,0,71757,12,2023,High,7
6671,Business Analyst,Enterprise,Education,Australia,Remote,Mid,11,Master,0,1,0,0,0,72039,4,2025,Medium,3
6672,AI Engineer,MNC,E-commerce,Germany,Onsite,Senior,14,Bachelor,1,0,1,1,1,199954,12,2025,High,8
6673,AI Engineer,MNC,Healthcare,USA,Hybrid,Entry,2,PhD,0,0,0,0,0,113177,5,2020,Low,1
